Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,data,model
0.7718631178707225,0.6979615274188918,0.7163283441524945,0.8211580352456012,0.40304182509505704,4.398393518724035e-34,NA,TCGA,CMScaller
0.43346007604562736,0.32151946950153226,0.37271944852043526,0.49571737401731286,0.40304182509505704,0.17276982902714821,NA,NS,CMScaller
