Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,data,model
0.7604562737642585,0.6692748358250663,0.7041967259004052,0.8107422957177275,0.40304182509505704,5.024663029819414e-32,0.23756899788899685,TCGA,MR
0.7756653992395437,0.6931458629963613,0.720383665803956,0.8246183099326363,0.40304182509505704,8.688420761171515e-35,0.28061953315959703,NS,MR
