Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,data,method,model
0.7908745247148289,0.7176624441278083,0.7366649568904418,0.8383983400989409,0.40304182509505704,1.0628174169409909e-37,NA,TCGA,Euclidean,DTC
0.7338403041825095,0.6402329398890018,0.6760786168214491,0.7862470431015228,0.40304182509505704,1.559481642167802e-27,NA,TCGA,Manhattan,DTC
0.33460076045627374,0.23621367762491907,0.2778273637543725,0.3951514845497469,0.40304182509505704,0.990551611723683,9.116555537926037e-32,TCGA,Canberra,DTC
0.7908745247148289,0.7176624441278083,0.7366649568904418,0.8383983400989409,0.40304182509505704,1.0628174169409909e-37,NA,TCGA,Minkowski,DTC
0.6539923954372624,0.5484595211591797,0.593112346995354,0.7113567719643616,0.40304182509505704,1.9831986448368113e-16,0.026451142376141712,NS,Euclidean,DTC
0.6387832699619772,0.5270231897775676,0.5775200186291837,0.6968793102323072,0.40304182509505704,1.0959457623095679e-14,0.008852129671751323,NS,Manhattan,DTC
0.6007604562737643,0.48529411764705893,0.5388081659239178,0.6604150202054284,0.40304182509505704,8.087733750034075e-11,2.5963784353478164e-4,NS,Canberra,DTC
0.6539923954372624,0.5484595211591797,0.593112346995354,0.7113567719643616,0.40304182509505704,1.9831986448368113e-16,0.026451142376141712,NS,Minkowski,DTC
