Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,data,model
0.7680608365019012,0.6928981623277183,0.7122788115551557,0.8176918740446568,0.40304182509505704,2.1795599523569006e-33,NA,TCGA,CMScaller
0.4448669201520912,0.33268452060270065,0.3838288277760488,0.5071615454899258,0.40304182509505704,0.0938646013457083,NA,NS,CMScaller
