Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,data,mode,model
0.7870722433460076,0.7257611023182199,0.7325854101636544,0.8349627257392245,0.40304182509505704,5.8759617416048776e-37,NA,TCGA,RF,CMSclassifier
0.6577946768060836,0.5178833306175655,0.5970203597679065,0.7149661348075903,0.40304182509505704,6.980595442555171e-17,NA,TCGA,SSP,CMSclassifier
0.4144486692015209,0.2677405940952071,0.35427519332880375,0.4765725980289459,0.40304182509505704,0.37529794855951676,NA,NS,RF,CMSclassifier
0.5741444866920152,0.41103313138583975,0.5119298063754962,0.6346690198968776,0.40304182509505704,1.633553893000553e-8,NA,NS,SSP,CMSclassifier
